"AIRPORT","DISPLAY_AIRPORT_NAME",
"ARD","Arcadia Municipal",
"ARE","Arecibo Airport",
"ARE","Antonio/Nery/Juarbe Pol",
"ARE","Antonio/Nery/Juarbe Pol",
"ARE","Antonio/Nery/Juarbe Pol",
"ARE","Antonio/Nery/Juarbe Pol",
"ARE","Antonio/Nery/Juarbe Pol",
"ARG","Walnut Ridge Regional",
"ARG","Walnut Ridge Regional",
"ARH","Arkhangelsk Airport",
"ARH","Talagi",
"ARH","Talagi",
"ARH","Arkhangelsk Airport",
"ARH","Talagi",
"ARI","Chacalluta",
"ARI","Chacalluta",
"ARK","Arusha Airport",
"ARK","Arusha Airport",
"ARM","Armidale Airport",
"ARM","Armidale Airport",
"ARN","Arlanda",
"ARN","Arlanda",
"ARP","Aragip Airport",
"ARP","Aragip Airport",
"ARP","Aragip Airport",
"ARQ","Troncal",
"ARQ","Arauquita Airport",
"ARQ","Troncal",
"ARQ","Arauquita Airport",
"ARS","Aragarcas Airport",
"ARS","Aragarcas Airport",
"ART","Watertown International",
"ART","Watertown International",
"ART","Watertown International",
"ART","Watertown International",
"ART","Watertown International",
"ARU","Aracatuba Airport",
"ARU","Aracatuba Airport",
"ARU","Aracatuba Airport",
"ARU","Aracatuba Airport",
"ARU","Aracatuba Airport",
"ARV","Lakeland/Noble F. Lee Memorial Field",
"ARW","Arad Airport",
"ARW","Arad Airport",
"ARW","Arad International",
"ARW","Arad Airport",
"ARW","Arad International",
"ARX","Asbury Park/Monmouth County",
"ARY","Ararat Airport",
"ARY","Ararat Airport",
"ARZ","N'zeto North",
"ARZ","N'zeto Airport",
"ARZ","N'zeto Airport",
"ASA","Assab International",
"ASA","Assab International",
"ASA","Assab International",
"ASB","Ashkhabad Airport",
"ASB","Ashgabat Airport",
"ASB","Ashgabat Airport",
"ASC","Ascension Airport",
"ASD","Andros Town Airport",
"ASD","Fresh Creek",
"ASE","Aspen Pitkin County Sardy Field",
"ASE","Aspen Pitkin County Sardy Field",
"ASE","Aspen Pitkin County Sardy Field",
"ASE","Aspen Pitkin County Sardy Field",
"ASE","Aspen Pitkin County Sardy Field",
"ASF","Astrakhan Airport",
"ASF","Narimanova",
"ASG","Ashburton Airport",
"ASG","Ashburton Airport",
"ASH","Nashua Airport",
"ASH","Boire Field",
"ASH","Boire Field",
"ASH","Boire Field",
"ASH","Boire Field",
"ASH","Boire Field",
"ASI","Ascension Aux Af",
"ASI","Ascension Aux Af",
"ASJ","Amami",
"ASJ","Amami",
"ASK","Yamoussoukro Airport",
"ASK","Yamoussoukro Airport",
"ASL","Harrison County",
"ASL","Harrison County",
"ASM","Yohannes IV",
"ASM","Asmara International",
"ASM","Asmara International",
"ASM","Asmara International",
"ASN","Talladega Municipal",
"ASN","Talladega Municipal",
"ASO","Asosa Airport",
"ASO","Asosa Airport",
"ASO","Asosa Airport",
"ASO","Asosa Hidase",
"ASO","Asosa Airport",
"ASO","Asosa Hidase",
"ASP","Alice Springs Airport",
"ASP","Alice Springs Airport",
"ASP","Alice Springs Airport",
"ASP","Alice Springs Airport",
"ASP","Alice Springs Airport",
"ASQ","Austin Airport",
"ASQ","Austin Airport",
"ASQ","Austin Airport",
"ASQ","Austin Airport",
"ASQ","Austin Airport",
"ASR","Kayseri Airport",
"ASR","Erkilet",
"ASR","Kayseri Airport",
"ASR","Erkilet",
"ASR","Kayseri Airport",
"AST","Astoria Regional",
"AST","Astoria Regional",
"ASU","Silvio Pettirossi International",
"ASU","Silvio Pettirossi International",
"ASU","Silvio Pettirossi International",
"ASW","Aswan International",
"ASW","Aswan International",
"ASX","John F Kennedy Memorial",
"ASX","John F Kennedy Memorial",
"ASY","Ashley Municipal",
"ASY","Ashley Municipal",
"ASY","Ashley Municipal",
"ASY","Ashley Municipal",
"ASY","Ashley Municipal",
"ASY","Ashley Municipal",
"ATA","Anta Huaraz",
"ATB","Atbara Airport",
"ATC","Arthur's Town Airport",
"ATE","Antlers Municipal",
"ATE","Antlers Municipal",
"ATE","Antlers Municipal",
"ATH","Eleftherios Venizelos International",
"ATH","Hellinikon",
"ATI","Artigas International",
"ATI","Artigas International",
"ATK","Atqasuk Edward Burnell Sr. Memorial",
"ATK","Atqasuk Edward Burnell Sr. Memorial",
"ATK","Atqasuk Edward Burnell Sr. Memorial",
"ATK","Atqasuk Edward Burnell Sr. Memorial",
"ATK","Atqasuk Edward Burnell Sr. Memorial",
"ATL","Atlanta Municipal",
"ATL","William B. Hartsfield Atlanta International",
"ATL","Hartsfield-Jackson Atlanta International",
"ATL","Hartsfield-Jackson Atlanta International",
"ATL","Hartsfield-Jackson Atlanta International",
"ATL","Hartsfield-Jackson Atlanta International",
"ATL","Hartsfield-Jackson Atlanta International",
"ATM","Altamira Airport",
"ATM","Altamira Airport",
"ATM","Altamira Airport",
"ATM","Altamira Airport",
"ATM","Altamira Airport",
"ATN","Namatanai Airport",
"ATN","Namatanai Airport",
"ATN","Namatanai Airport",
"ATN","Namatanai Airport",
"ATN","Namatanai Airport",
"ATO","Ohio University Snyder Field",
"ATO","Ohio University Snyder Field",
"ATO","Ohio University",
"ATO","Ohio University Snyder Field",
"ATO","Ohio University",
"ATP","Aitape Airport",
"ATQ","Amritsar Airport",
"ATQ","Amritsar Airport",
"ATQ","Amritsar International",
"ATQ","Amritsar Airport",
"ATQ","Amritsar International",
"ATR","Atar Airport",
"ATR","Atar Airport",
"ATS","Artesia Municipal",
"ATS","Artesia Municipal",
"ATS","Artesia Municipal",
"ATS","Artesia Municipal",
"ATS","Artesia Municipal",
"ATS","Artesia Municipal",
"ATT","Atmautluak Airport",
"ATT","Atmautluak Airport",
"ATT","Atmautluak Airport",
"ATT","Atmautluak Airport",
"ATT","Atmautluak Airport",
"ATU","Casco Cove",
"ATU","Casco Cove CGS",
"ATV","Ati Airport",
"ATV","Ati Airport",
"ATV","Ati Airport",
"ATV","Ati Airport",
"ATV","Ati Airport",
"ATW","Outagamie County Regional",
"ATW","Outagamie County Regional",
"ATW","Appleton International",
"ATW","Outagamie County Regional",
"ATW","Appleton International",
"ATY","Watertown Municipal",
"ATY","Watertown Regional",
"ATY","Watertown Regional",
"ATZ","Assiut Airport",
"AU1","Scherger",
"AUA","Reina Beatrix International",
"AUA","Reina Beatrix International",
"AUA","Reina Beatrix International",
"AUC","Santiago Perez",
"AUC","Santiago Perez",
"AUD","Augustus Downs Airport",
"AUD","Augustus Downs Airport",
"AUG","Augusta",
"AUG","Augusta State",
"AUH","Abu Dhabi International",
"AUH","Abu Dhabi International",
"AUI","Aua Island Airport",
"AUI","Aua Island Airport",
"AUK","Alakanuk New",
"AUK","Alakanuk Airport",
"AUK","Alakanuk Airport",
"AUK","Alakanuk Airport",
"AUK","Alakanuk Airport",
"AUM","Austin Municipal",
"AUM","Austin Municipal",
"AUN","Auburn Municipal",
"AUN","Auburn Municipal",
"AUO","Auburn-Opelika",
"AUO","Auburn University Regional",
"AUP","Aguan Papua N.G.",
"AUQ","Hiva Oa/Atuona",
"AUQ","Hiva Oa/Atuona",
"AUQ","Hiva Oa/Atuona",
"AUQ","Hiva Oa/Atuona",
"AUQ","Hiva Oa/Atuona",
"AUQ","Hiva Oa/Atuona",
"AUR","Aurillac Airport",
"AUR","Aurillac Airport",
"AUS","Austin - Bergstrom International",
"AUS","Robert Mueller Municipal",
"AUW","Wausau Downtown",
"AUW","Wausau Downtown",
"AUW","Wausau Downtown",
"AUW","Wausau Downtown",
"AUW","Wausau Downtown",
"AUX","Araguaina Airport",
"AUX","Araguaina Airport",
"AUY","Anatom",
"AUY","Aneityum Airport",
"AUY","Aneityum Airport",
"AUY","Aneityum Airport",
"AUY","Aneityum Airport",
"AUZ","Aurora Municipal",
"AUZ","Aurora Municipal",
"AVB","Aviano AFB",
"AVB","Aviano AB",
"AVB","Aviano AB",
"AVB","Aviano AB",
"AVB","Aviano AB",
"AVI","Maximo Gomez",
"AVI","Maximo Gomez",
"AVL","Asheville Regional",
"AVL","Asheville Regional",
"AVL","Asheville Regional",
"AVL","Asheville Regional",
"AVL","Asheville Regional",
"AVN","Caumont",
"AVN","Caumont",
"AVN","Avignon Caumont",
"AVN","Caumont",
"AVN","Avignon Caumont",
"AVN","Avignon Caumont",
"AVO","Avon Park Municipal",
"AVO","Avon Park Executive",
"AVP","Wilkes Barre Scranton International",
"AVP","Wilkes Barre Scranton International",
"AVP","Wilkes Barre Scranton International",
"AVP","Wilkes Barre Scranton International",
"AVP","Wilkes Barre Scranton International",
"AVV","Avalon Airport",
"AVV","Avalon Airport",
"AVW","Avra Valley",
"AVW","Marana Regional",
"AVX","Catalina",
"AWA","Awasa Airport",
"AWA","Lake Awasa",
"AWK","Wake Island Airfield",
"AWK","Wake Island Airfield",
"AWK","Wake Island Airfield",
"AWM","West Memphis Municipal",
"AWR","Awar Airport",
"AWX","Andrews County",
"AWX","Andrews County",
"AWX","Andrews County",
"AWX","Andrews County",
"AWX","Andrews County",
"AWZ","Ahwaz Airport",
"AWZ","Ahwaz Airport",
"AXA","Wallblake",
"AXA","Clayton J. Lloyd International",
"AXA","Clayton J. Lloyd International",
"AXA","Clayton J. Lloyd",
"AXA","Clayton J Lloyd International",
"AXA","Clayton J Lloyd",
"AXB","Maxson Airfield",
"AXC","Aramac Airport",
"AXC","Aramac Airport",
"AXC","Aramac Airport",
"AXC","Aramac Airport",
"AXC","Aramac Airport",
"AXC","Aramac Airport",
"AXD","Dimokritos",
"AXD","Dimokritos",
"AXD","Dimokritos",
"AXD","Dimokritos",
"AXD","Dimokritos",
"AXM","El Eden",
"AXM","El Eden",
"AXM","El Eden",
"AXM","El Eden",
"AXM","El Eden",
"AXN","Chandler Field",
"AXN","Chandler Field",
"AXP","Spring Point Airport",
"AXP","Spring Point Airport",
"AXP","Spring Point Airport",
"AXP","Spring Point Airport",
"AXP","Spring Point Airport",
"AXS","Altus Municipal",
"AXS","Altus/Quartz Mountain Regional",
"AXT","Akita Airport",
"AXU","Axum Airport",
"AXU","Axum Airport",
"AXU","Axum Airport",
"AXU","Axum Atse Yohannes IV",
"AXU","Axum Airport",
"AXU","Axum Atse Yohannes IV",
"AXV","Neil Armstrong",
"AXV","Neil Armstrong",
"AXX","Angel Fire",
"AXX","Angel Fire",
"AYL","Anthony Lagoon Airport",
"AYP","Ayacucho Airport",
"AYP","Coronel FAP Alfredo Mendivil Duarte",
"AYQ","Ayers Rock Connellan",
"AYR","Ayr Airport",
"AYR","Ayr Airport",
"AYR","Ayr Airport",
"AYR","Ayr Airport",
"AYR","Ayr Airport",
"AYR","Ayr Airport",
"AYS","Waycross Ga",
"AYS","Waycross-Ware County",
"AYS","Waycross-Ware County",
"AYT","Antalya Airport",
"AYT","Antalya Airport",
"AYT","Antalya Airport",
"AYW","Ayawasi Airport",
"AYW","Ayawasi Airport",
"AYW","Ayawasi Airport",
"AZ1","Valle",
"AZ1","Valle",
"AZ2","H. A. Clark Memorial Field",
"AZ2","H. A. Clark Memorial Field",
"AZ3","Glendale Municipal",
"AZ3","Glendale Municipal",
"AZ4","Sheepy Hollow Ranch",
"AZ5","Springerville Municipal",
"AZ5","Springerville Municipal",
"AZ5","Springerville Municipal",
"AZ6","Gila Bend Municipal",
"AZ7","Colorado City Municipal",
"AZA","Phoenix - Mesa Gateway",
"AZD","Yazd Airport",
"AZD","Yazd Shahid Sadooghi",
"AZD","Shahid Sadooghi",
"AZD","Yazd Shahid Sadooghi",
"AZD","Shahid Sadooghi",
"AZD","Shahid Sadooghi International",
"AZG","Pablo L. Sidar",
"AZI","Al Bateen Executive",
"AZO","Kalamazoo/Battle Creek International",
"AZO","Kalamazoo/Battle Creek International",
"AZR","Touat Cheikh Sidi Mohamed Belkebir",
"AZS","Samana El Catey International",
"AZS","El Catey International",
"B19","Biddeford Municipal",
"B1C","Blackfish Lodge",
"B21","Sugarloaf Regional",
"B21","Sugarloaf Regional",
"B21","Sugarloaf Regional",
"B21","Sugarloaf Regional",
"B21","Sugarloaf Regional",
"B2C","Blind Channel Water Aerodrome",
"B3C","Minstrel Island Water Aerodrome",
"B4C","Simoom Sound Water Aerodrome",
"BAA","Bialla Airport",
"BAA","Bialla Airport",
"BAB","Beale AFB",
"BAB","Beale AFB",
"BAC","Barranca de Upia Airport",
"BAD","Barksdale AFB",
"BAD","Barksdale AFB",
"BAD","Barksdale AFB",
"BAD","Barksdale AFB",
"BAD","Barksdale AFB",
"BAE","Barcelonnette Airport",
"BAF","Barnes Municipal",
"BAF","Barnes Municipal",
"BAF","Westfield Barnes Regional",
"BAF","Barnes Municipal",
"BAF","Westfield Barnes Regional",
"BAG","Baguio Airport",
"BAG","Baguio Airport",
"BAG","Baguio Airport",
"BAG","Baguio Airport",
"BAG","Baguio Airport",
"BAH","Bahrain International",
"BAH","Bahrain International",
"BAH","Bahrain International",
"BAH","Bahrain International",
"BAH","Bahrain International",
"BAI","Buenos Aires Airport",
"BAI","Buenos Aires Airport",
"BAI","Buenos Aires Airport",
"BAK","Bina International",
"BAK","Bina International",
"BAK","Baku Metropolitan Area",
"BAL","Batman Airport",
"BAL","Batman Airport",
"BAL","Friendship International",
"BAM","Lander County",
"BAM","Battle Mountain Airport",
"BAO","Udorn AB",
"BAQ","Ernesto Cortissoz International",
"BAQ","Ernesto Cortissoz",
"BAQ","Ernesto Cortissoz",
"BAR","Baker AAF",
"BAT","Barth Airport",
"BAT","Chafei Amsei",
"BAT","Chafei Amsei",
"BAT","Chafei Amsei",
"BAU","Bauru Airport",
"BAU","Bauru-Arealva",
"BAU","Bauru-Arealva",
"BAV","Baotou Airport",
"BAV","Baotou Airport",
"BAX","Barnaul Airport",
"BAX","Barnaul Airport",
"BAX","Barnaul Airport",
"BAX","Barnaul Airport",
"BAX","Mikhaylovka",
"BAX","Barnaul Airport",
"BAX","Mikhaylovka",
"BAY","Baia Mare Airport",
"BAY","Baia Mare Airport",
"BAY","Maramures",
"BAZ","Barcelos Airport",
"BAZ","Barcelos Airport",
"BAZ","Barcelos Airport",
"BAZ","Barcelos Airport",
"BBA","Balmaceda Airport",
"BBA","Balmaceda Airport",
"BBC","Bay City Municipal",
"BBC","Bay City Municipal",
"BBC","Bay City Regional",
"BBC","Bay City Municipal",
"BBC","Bay City Regional",
"BBD","Curtis Field",
"BBF","N Eng Heliport",
"BBH","Al-Baha Airport",
"BBI","Bhubaneswar Airport",
"BBI","Bhubaneswar Airport",
"BBK","Kasane",
"BBK","Kasane",
"BBK","Kasane",
"BBO","Berbera International",
"BBO","Berbera International",
"BBO","Berbera International",
"BBO","Berbera International",
"BBO","Berbera International",
"BBQ","Cocoa Point",
"BBQ","Cocoa Point",
"BBR","Baillif",
"BBR","Baillif",
"BBR","Baillif",
"BBR","Baillif",
"BBR","Baillif",
"BBS","Blackbushe Airport",
"BBS","Blackbushe Airport",
"BBS","Blackbushe Airport",
"BBT","Berberati Airport",
"BBT","Berberati Airport",
"BBT","Berberati Airport",
"BBT","Berberati Airport",
"BBT","Berberati Airport",
"BBU","Baneasa",
"BBU","Aurel Vlaicu",
"BBU","Baneasa Aurel Vlaicu",
"BBU","Aurel Vlaicu",
"BBU","Baneasa Aurel Vlaicu",
"BBW","Broken Bow Municipal Kieth Glaze Field",
"BBW","Broken Bow Municipal Keith Glaze Field",
"BBW","Broken Bow Municipal",
"BBW","Broken Bow Municipal Keith Glaze Field",
"BBX","Blue Bell Airport",
"BBX","Wings Field",
"BBX","Wings Field",
"BBY","Bambari Airport",
"BBY","Bambari Airport",
"BBY","Bambari Airport",
"BBZ","Zambezi Airport",
"BBZ","Zambezi Airport",
"BC1","Port Harvey Water Aerodrome",
"BC2","Farewell Harbour",
"BC3","Bliss Landing Water Aerodrome",
"BC4","Cordero Lodge Airport",
"BC5","Dent Island Lodge",
"BC6","Egmont Water Aerodrome",
"BC7","Sonora Resort",
"BC8","Pacific Outback Resort",
"BC8","Pacific Outback Resort",
"BC9","Mink Island Water Aerodrome",
"BCA","Gustavo Rizo",
"BCA","Gustavo Rizo",
"BCB","Virginia Tech/Montgomery Executive",
"BCB","Virginia Tech/Montgomery Executive",
"BCC","Bear Creek Airport",
"BCD","Bacolod Airport",
"BCD","Bacolod Airport",
"BCE","Bryce Canyon Airport",
"BCE","Bryce Canyon Airport",
"BCH","Baucau Airport",
"BCH","Cakung",
"BCH","Cakung",
"BCI","Barcaldine Airport",
"BCI","Barcaldine Airport",
"BCJ","Baca Grande",
"BCL","Barra del Colorado Airport",
"BCL","Barra del Colorado Airport",
"BCM","Bacau Airport",
"BCM","Bacau Airport",
"BCM","George Enescu Bacau International",
"BCM","Bacau Airport",
"BCM","George Enescu Bacau International",
"BCN","Barcelona Airport",
"BCN","Barcelona Airport",
"BCN","Barcelona-El Prat",
"BCN","Barcelona Airport",
"BCN","Barcelona El Prat",
"BCN","Barcelona Airport",
"BCN","Barcelona Airport",
"BCS","Southern Seaplane",
"BCT","Boca Raton Public",
"BCY","Bulchi Airport",
"BDA","Bermuda NAS Kindley Field",
"BDA","Bermuda International",
"BDA","L. F. Wade International",
"BDB","Bundaberg Airport",
"BDB","Bundaberg Airport",
"BDE","Baudette International",
"BDE","Baudette International",
"BDE","Baudette International",
"BDG","Blanding Municipal",
"BDG","Blanding Municipal",
"BDH","Bandar Lengeh Airport",
"BDH","Bandar Lengeh Airport",
"BDI","Bird Island Airport",
"BDI","Bird Island Airport",
"BDJ","Syamsudin Noor",
"BDK","Bondoukou/Soko",
"BDK","Bondoukou/Soko",
"BDK","Bondoukou/Soko",
"BDK","Bondoukou/Soko",
"BDK","Bondoukou/Soko",
"BDL","Bradley International",
"BDL","Bradley International",
"BDL","Bradley International",
"BDL","Bradley International",
"BDL","Bradley International",
"BDL","Bradley International",
"BDM","Bandirma Airport",
"BDM","Bandirma Airport",
"BDM","Bandirma Airport",
"BDM","Bandirma Airport",
"BDM","Bandirma Airport",
"BDN","Talhar",
"BDN","Talhar",
"BDN","Badanah",
"BDO","Husein Sastranegara",
"BDO","Husein Sastranegara",
"BDO","Husein Sastranegara",
"BDO","Husein Sastranegara",
"BDO","Husein Sastranegara",
"BDO","Husein Sastranegara",
"BDP","Chandragadhi",
"BDP","Chandragadhi",
"BDQ","Baroda Airport",
"BDQ","Vadodara Airport",
"BDQ","Vadodara Airport",
"BDR","Igor I Sikorsky Memorial",
"BDR","Igor I Sikorsky Memorial",
"BDS","Brindisi/Casale",
"BDS","Casale",
"BDS","Brindisi Airport",
"BDT","Gbadolite",
"BDT","Gbadolite",
"BDT","Gbadolite",
"BDU","Bardufoss Airport",
"BDU","Bardufoss Airport",
"BDU","Bardufoss Airport",
"BDU","Bardufoss Airport",
"BDU","Bardufoss Airport",
"BDY","Bandon State",
"BDY","Bandon State",
"BE1","Steenokkerzeel Airport",
"BEB","Benbecula Airport",
"BEB","Benbecula Airport",
"BEB","Benbecula Airport",
"BEB","Benbecula Airport",
"BEB","Benbecula Airport",
"BEB","Benbecula Airport",
"BEC","Beech Factory",
"BEC","Beech Factory",
"BEC","Beech Factory",
"BEC","Beech Factory",
"BED","Laurence G Hanscom Field",
"BED","Laurence G Hanscom Field",
"BED","Laurence G Hanscom Field",
"BED","Laurence G Hanscom Field",
"BED","Laurence G Hanscom Field",
"BEF","Bluefields International",
"BEF","Bluefields International",
"BEF","Bluefields Airport",
"BEF","Bluefields International",
"BEF","Bluefields Airport",
"BEG","Belgrade International",
"BEG","Belgrade International",
"BEG","Beograd",
"BEG","Beograd",
"BEG","Belgrade Nikola Tesla",
"BEG","Beograd",
"BEH","Ross Field",
"BEH","Southwest Michigan Regional",
"BEH","Southwest Michigan Regional",
"BEH","Southwest Michigan Regional",
"BEH","Southwest Michigan Regional",
"BEH","Southwest Michigan Regional",
"BEI","Beica Airport",
"BEI","Beica Airport",
"BEL","Val de Cans International",
"BEL","Val de Cans International",
"BEL","Val de Cans International",
"BEL","Val de Cans International",
"BEL","Val de Cans International",
"BEN","Benina",
"BEN","Benina",
"BEN","Benina",
"BEN","Benina International",
"BEN","Benina",
"BEN","Benina International",
"BEO","Aeropelican",
"BEO","Aeropelican",
"BEO","Lake Macquarie",
"BEO","Aeropelican",
"BEO","Lake Macquarie",
"BEO","Lake Macquarie",
"BER","Berlin Metropolitan Area",
"BER","Berlin Metropolitan Area",
"BES","Brest/Guipavas",
"BES","Bretagne",
"BES","Brest Bretagne",
"BES","Brest Bretagne",
"BES","Bretagne",
"BES","Brest Bretagne",
"BES","Brest Bretagne",
"BET","Bethel Airport",
"BET","Bethel Airport",
"BEU","Bedourie North",
"BEV","Teyman",
"BEV","Teyman",
"BEV","Teyman",
"BEV","Teyman",
"BEV","Teyman",
"BEW","Beira Airport",
"BEW","Beira Airport",
"BEY","Beirut International",
"BEY","Rafic Hariri International",
"BEY","Rafic Hariri International",
"BEY","Rafic Hariri International",
"BEY","Rafic Hariri International",
"BFB","Blue Fox Bay Airport",
"BFD","Bradford Regional",
"BFD","Bradford Regional",
"BFF","William B. Heilig Field",
"BFF","Western Neb. Regional/William B. Heilig Field",
"BFF","Western Neb. Regional/William B. Heilig Field",
"BFG","Bullfrog Basin",
"BFI","King County Airport-Boeing Field",
"BFI","Boeing Field/King County International",
"BFK","Buckley Air National Guard Base",
"BFK","Buckley AFB",
"BFL","Meadows Field",
"BFL","Meadows Field",
"BFL","Meadows Field",
"BFM","Mobile Aerospace",
"BFM","Mobile Downtown",
"BFN","Bloemfontein International",
"BFN","Bloemfontein International",
"BFN","Bram Fischer International",
"BFN","Bloemfontein International",
"BFN","Bram Fischer International",
"BFO","Buffalo Range Airport",
"BFO","Buffalo Range Airport",
"BFO","Buffalo Range Airport",
"BFP","Beaver County",
"BFP","Beaver County",
"BFQ","Bahia de Pinas Airport",
"BFR","Virgil I Grissom Municipal",
"BFR","Virgil I Grissom Municipal",
"BFS","Belfast International (Aldergrove)",
"BFS","Aldergrove",
"BFS","Belfast Aldergrove",
"BFS","Aldergrove",
"BFS","Belfast Aldergrove",
"BFT","Beaufort County",
"BFT","Beaufort County",
